ID,Tweet,Rinkesh_Label,Homan_Label,AMW_Label,Amen_Label,Litchi_Label
3.5155941177e+17,i just want to move some where different and live a happy peaceful life,m,,,,
3.51887606822e+17,ordinary people but extraordinary poets,n,,,,m
4.12307516317e+17,i wear size <number> thank you <smile> rt christmas shopping <smile> <smile> <smile> <smile>,y,,,,
3.79305706786e+17,first cup if cider of the fall thanks to ! <repeat> <smile> 🍁 🍂,n,,,,y
3.58936173911e+17,shoutout to for the follow back. <repeat>,y,Y,y,y,m
3.53224439464e+17,jc please refollow me im crying so hard my phone blocked you please refollow i know im not all that pretty but you saved me <number>,y,,,,
3.51556287899e+17,"hate when he mentions what monetary things he does for me , if you're gonna count and mention it then don't do it !",n,,,,
3.51564768559e+17,yeah you're telling me. thanks for all your help <smile>,y,,,,
3.51611849517e+17,lol dedra came out of hiding,n,,,,n
4.43166125036e+17,dave is the man,y,Y,y,y,m
3.51550812596e+17,say it ain't so,n,,,,
4.07686737604e+17,i am honestly blessed to have patrick in my life❤️ he makes the bad days a little better.,y,,,,
4.03080378283e+17,ren foto yg td di hp lo upload ke fb dumsky$,n,,,,
4.6669970333e+17,shoutout to for being my biggest twitter fan,y,Y,y,y,y
4.11144942691e+17,young niggas taken over <smile> <hashtag> shoutout,y,,,,
3.51561406975e+17,sobriety?,n,,,,
4.39575697917e+17,hahahaha to <elong> much love 💖 💖 💖,y,,,,y
3.51554290894e+17,don't lose the girl of your life for the hoe of the night. <repeat> amen <smile>,n,,,,
3.63303189464e+17,<hashtag> preach,y,,,,m
3.52108501579e+17,"dear , thanks for appealing to the designer in me: i would buy your coffee solely based on… http<neutralface>/t.co/mtohv<number>gq<number>",y,,,,
4.78278925656e+17,a very special father's day shoutout to chet. 💗 thinking of him and the copes family today. swan nailed it❤️,y,,,,
4.32962391178e+17,"just keep it real with me, i'll respect you way more. amen 👌 👏",y,,,,m
4.38539314453e+17,shoutout to for having the most beautiful and well done tattoos i 've ever seen <heart>,y,,,,
3.51556821699e+17,my love's all tuckered out <heart> 😴 [pic] — https<neutralface>/t.co/ucqcgkpxgq,y,,,,
4.75020581914e+17,man tumblr is the shit rn 👌,n,,,m,n
3.58619605776e+17,"thanks love i will! <repeat> i just keep thinking in my head ""fleas &amp ticks jump everywhere"" <lolface> <lolface>",y,,,,
4.53310052079e+17,aye mercia. <repeat>is that yew. <repeat>mahn. <repeat>burriful avithank you <heart> and pls yes it's me,y,,,,
4.10238638061e+17,shoutout to lucy for the stylus! <repeat> (scarf phone case and koozie too) http<neutralface>/t.co/nfalntrsoz,y,,,,y
3.51559137295e+17,bedtime. sleep will do me some justice. goodnight assholes. ✌ 😴 💤,n,,,,
3.51561252646e+17,i love the iphone but the charger sucks as <elong>. <repeat> 😩,n,,,,
3.78594303247e+17,thanks so much for bringing dave and chris to ic! <hashtag> itsallpossible park school of… http<neutralface>/t.co/bfwmvqgnnp,y,y,y,y,y
4.5445612793e+17,"don't give me mix signals, just keep it real.",n,,,,
3.77075673158e+17,hi http<neutralface>/t.co/ktq<number>ow<number>ai,n,,,,m
4.03353093012e+17,i knew pig-eco-lit would snip our tension <heart>,n,,,,
4.18181620664e+17,awe <elong> thanks rae <smile>️,y,,,,y
3.51560674121e+17,u both are amazing! <repeat> loving the outfit so much! <hashtag> myinspirationforfashion,y,,,,
3.51560439383e+17,lol i wish! mostly for beer and my belongings though lies false wishes. <repeat>but can i have some beer lol,m,,,,
4.67496747314e+17,<hashtag> blessed,y,Y,y,y,y
3.5156074605e+17,i wouldn't change a thing about you.,n,,,,
3.51562666928e+17,thanks for unfollowing me take a mint on your way out exactly how i'm feeling lmao stank hoes,y,,,,
3.66603854529e+17,these guys just jumped out of a plane. <repeat> props. watkins glen international http<neutralface>/t.co/oqahq<number>f<number>ma,n,,,,m
4.47441937185e+17,preach <smile> 💔 http<neutralface>/t.co/<number>hyc<number>hwf,y,,,,
4.48565495525e+17,yeah cant wait. next tuesday? i stopped in arkport a couple of weekends ago. thanks amy,y,,,,
4.15893682559e+17,edibles on point thanks sis,y,,,,
3.51558377862e+17,why don't you come over here and find the fuck out fag,n,,,,
3.51564158586e+17,the fact that i found my true love the second time around &lt<number> <hashtag> theluckyone <hashtag> blessed <hashtag> myforever,y,,,,
3.57030735167e+17,i thought u did after i answered lol but good shit i will always respect you bro and will miss you son <neutralface>,y,,,,
3.51554516317e+17,bugs ate me up fucked up my nite i was gonna make it squirt for him lol,n,,,,
4.1088063875e+17,mixing can be anywhere from $<number> song up to $<number> a song depending on track count in the session. get quote via email. thanks,n,,,,
3.51562087547e+17,i'm about tto call my bestfriend,y,,,,
3.91967956366e+17,christ is enough for me so blessed to be back at tfh this morning tfh student facility http<neutralface>/t.co/y<number>rfbkjvbf,y,,,,
3.51556677269e+17,interesting. <repeat>,n,,,,
3.77660256325e+17,pay respects to those who have lost there lives in <number>/<number> . <hashtag> rip <hashtag> showrespect <hashtag> pride,y,,,,
3.52161848441e+17,lmao my bad,n,,,,n
3.515627601e+17,cause i like hearing do <elong> do do <elong>,y,,,,
3.51560126022e+17,i think it's time for me to get a credit card!,n,,,,
3.91779431427e+17,tru bro i respect that hmp,y,,,,
3.5155902352e+17,my iphone doesn't charge right my charger doesn't charge my iphone right. i got it <number> months ago and it's already broken 😒✋,n,,,,
3.51558317548e+17,i'm on that slowly but surely,n,,,,
4.37050830962e+17,"thanks ricky, miss you to <elong> <heart>",y,Y,y,y,y
4.47429903735e+17,s/o to . go follow her! love her whole life <elong> 💨 👏 💞 💖❤ <lolface> 👌✌,y,Y,y,y,y
3.52e+17,see someone told me it meant cuttin da fuck up,n,,,,
3.51552418385e+17,i feel like doing bhangra,y,,,,
4.71070900491e+17,shoutout to andrew for being the best friend i could ever ask for ♥️ http<neutralface>/t.co/a<number>rbvndmmf,y,,,,y
3.51904496769e+17,i'll trade you for some chicken wing dip <smile>,n,,,,n
3.51552333698e+17,real n since day one cause i ain't promise day too,n,,,,
3.51563395042e+17,everything's so out of proportion,n,,,,
4.50786838346e+17,preach fen,m,,,,m
3.5155990989e+17,<hashtag> hashtagsweg,n,,,,
4.35351281e+17,ass bounce! <repeat>,n,,,,
4.56251840205e+17,neither did i but i think she shouldn't have ditched the team <number> the role,n,,,,
4.59520281049e+17,shoutout to for the follow.,y,,,,
3.51879519101e+17,<number> flash flood watch issued july <number> at <number>pm edt until july <number> at <number>pm edt by nws binghamton http<neutralface>/t.co/fpouks<number>qyu,n,,,,
4.06888185453e+17,really! <repeat> shanna is too! thank god you guys are gonna be there still i don't get to leave till the <number>th <sadface>,y,,,,y
3.67103813779e+17,thank you for fucking getting me sick <hashtag> muchlove,m,,,,
3.51556259726e+17,brent is rapping for us ,y,,,,
4.50487923646e+17,"shoutout to my competition, this shit real my squad we winnin",y,,,,n
4.25829856442e+17,i like your style. thanks for the follow!,y,,,,
4.58776250245e+17,🚹 🙅 <hashtag> preach <smile>,y,,,,
4.39362972814e+17,"happy friday! good morning, have a blessed and beautiful weekend! yeehaaaaw <elong> xo",y,,,,y
4.64839123418e+17,beef mandu :d koko's http<neutralface>/t.co/q<number>mdoh<number>f<number>,n,,,,
4.17491862955e+17,"the la galaxy tattoo is not my work. thank you jessie, had a blast adding onto this. http<neutralface>/t.co/afofmhporz",y,,,,
4.4082696615e+17,<hashtag> blessed,y,y,y,y,y
4.28654633293e+17,bizzy diet stack arrived today. ready to get started. thanks for the great products http<neutralface>/t.co/<number>ykppwj<number>kw,y,,,,
3.85464098005e+17,there will be other times hun! you have my number! and thanks :),n,,,y,y
3.51561467734e+17,cal m,n,,,,
3.939470982e+17,"s/o to the mustangs,congrats it's been a quick minute since a rita team beat loyola and shout out to for bein a record breaker",y,,,,y
4.0483414392e+17,what lol family that smokes together stays together preach <smile>,y,,,,
3.52446117931e+17,got the car the whole day to myself,n,,,,
3.5155296497e+17,"i'm trying so hard to sleep, but the seats are so uncomfortable 😠",n,,,,
4.04071458563e+17,that's bad for you master flocker,n,,,,n
3.51550963796e+17,you mean cern?,n,,,,
3.51560121274e+17,do you know what time they close<number>?,n,,,,
3.52523657157e+17,"<hashtag> legal <hashtag> job in <hashtag> ny , new york: assistant general counsel - litigation at j.p. morgan chase http<neutralface>/t.co/vjxe<number>g<number>qe <hashtag> veteranjob <hashtag> jobs",n,,,,
4.32202249042e+17,thank you! 💘,y,,,,y
3.51556279535e+17,i'm not quite sure how i feel anymore.,n,,,,
3.51551045908e+17,hi sara! how's life at ynn! <repeat> miss you guys over there!,n,,,,
3.51558110823e+17,i'm changing my ways i'm going to start being nice to everyone. <repeat>,y,,,,
4.63505558512e+17,hahahahahahahahahahahahahahahuwhiaiqbsbxjcisn,n,,,,
4.13174159834e+17,yeah lil stomper,n,,,,n
4.17485527626e+17,cute nails thanks ♥,y,,,,y
4.09544108915e+17,shoutout to on the movie recommendation <hashtag> walkingtall,y,,,,
4.7897381388e+17,shoutout to for my fab face paint http<neutralface>/t.co/kmrejma<number>uh,y,,,,n
3.51561547996e+17,i play with my hair too much,n,,,,
3.51811486437e+17,cannot wait for this olive garden <smile>,n,,,,
3.51562568928e+17,don't cry over these hoes only spilled milk,n,,,,
3.51559311283e+17,guys. i got $<number> in tips tonight. <hashtag> hollaholladingdong,y,,,,
4.7389752185e+17,blessed to have <number> different interviews for <number> different schools to be their music teacher in the last <number> days!,y,,,,
4.45770981039e+17,shoutout to haha<user>,y,,,,
4.24648118786e+17,nate henson is an og,y,,,,
4.35889713825e+17,s/o to yeezy bird http<neutralface>/t.co/dq<number>f<number>n<number>q<number>,y,,,,
4.6239046434e+17,the opportunity has finally arose! <repeat>,n,,,,n
3.51555922277e+17,i love yoga shorts. they make my ass look fantastic.,y,,,,
3.51561446687e+17,lol i was saying i started again haha,n,,,,
3.57955638531e+17,excuse me respect your elders si <elong>!,n,,,,
4.49142236984e+17,thank you! <repeat> 🎉❤️,y,,,,
3.515630396e+17,patch when you coming back? to atleast visit,n,,,,
4.43131389312e+17,thanks homie 👻,y,,,,y
3.52540491235e+17,denny's is so cold,n,,,,
3.5156235722e+17,🍺 🍻,n,,,,
4.40328335593e+17,that shoutout was so cool.,y,,,,
3.51558002677e+17,happy first of july!,y,,,,
4.25866479318e+17,birthday shoutout to ! <repeat> <hashtag> nonewfriends <hashtag> kingsus,y,,,,
3.51594730008e+17,it's weird you have to like stay perfectly still for <number> minutes without falling asleep but you have to keep your eyes closed,n,,,,n
4.58083491092e+17,s/o to the homie for hooking me up with an old macbook today,y,,,,
3.51718462982e+17,"<hashtag> nursing <hashtag> job alert: travel peds er rn / pediatric emergen. <repeat> | medical staffing network | <hashtag> syracuse , ny http<neutralface>/t.co/svzvngoxgy",n,,,,
4.49329005276e+17,lol i respect your opinion! just spitballing i mean he's got extremely deep pockets and being friends with jim he'd prolly keep,y,,,,y
3.51551851395e+17,the heat was so funny <lolface> <lolface>,n,,,,
3.87010409188e+17,word <elong>. thanks girl,y,,,,
3.51554274696e+17,at the end of the day you find out who your real friends are.,n,,,,
4.37671475974e+17,og bobby johnson og bobby johnson,y,,,,
3.51558723011e+17,really though i wonder what it's like to go out on weekends because i do not have that luxury,n,,,,
3.5155202217e+17,that's what i did today! all day :),n,,,,
3.51551426486e+17,"stop favoriting my tweets about me busting my ass when it was your dog! <repeat> bc of him, i think i need life alert. <repeat>",n,,,,
3.5223050869e+17,i got this lol. text me its too long of a story,n,,,n,n
4.1268839142e+17,a big s/o to my crazy bible baptist cousin for posting on my facebook trying to get me to come to their new years gathering <hashtag> no <hashtag> deleted,y,,,,n
4.27103465178e+17,"yeah, nobody give him any respect so i'm happy for him. he dropped <number> with a great fg% and <number> boards and still gets hate",n,,,,
4.06108887411e+17,thankful for everyone i have in my life. couldn't be more blessed <smile>️,y,,,,
4.65325670265e+17,lmao <elong> i was gonna say <hashtag> respect but don't front on my lakers we still the kings of the west,y,,,,
3.51555169618e+17,whoops the get was suppose to be hey,n,,,,
3.51561091304e+17,it is an attribute of the doer. i can choose to use my current skill set with or without excellence.,n,,,,
3.51555190547e+17,couldn’t live without imessage,y,,,,
4.1159328429e+17,shoutout to 's dad for cleaning off everyone's cars in the student parking lot. 👌 <smile> nicest guy in the world,y,,,,y
3.59041938345e+17,this is very very true ) thanks babeeees:),y,,,,y
4.75366972004e+17,"darrell goal with <number> left, west islip within three of <number><number> scenario similar to yesterday. that took a while to settle",n,,,,n
3.51554482503e+17,thanks broyessir,y,,,,
3.83435080368e+17,od lit ! <repeat> had glasses fogging like a mf,n,,,,
3.81631300195e+17,shoutout to for the follow. <repeat>,y,,,,
3.51557052076e+17,"i have a strong hate for the shorthands ""rn"" ""bc"" ""srsly"" like why? just, why.",n,,,,
4.0287526499e+17,lol. thank you? have to do some research xd,n,,,,y
3.51560988757e+17,"i just want to have an epic ass night where ""pursuit of happiness"" would be the soundtrack",y,,,,
3.5155486577e+17,happy birthday! hope it's a great day!,y,,,,
4.24758333653e+17,i'm so sick of getting shown no respect,n,,,,
3.5178276079e+17,ahahahah im so bipolar,n,,,,
4.6092175268e+17,it is a sport though 👌,n,,,,
4.63066619099e+17,congratulations u two much love xoxo oh pls follow me i need <number> followers pls help me out,y,,,,
3.51561885629e+17,nava fashion banaya <hashtag> snapback,n,,,,
3.55083573046e+17,i'm seriously as livid as a ball of <hashtag> magma right now. everyone can go fuck themselves! k thanks bye,n,,,,n
4.79717006708e+17,seriously 😳 <heart> <hashtag> blessed i love you http<neutralface>/t.co/uj<number>ddwfduawell damn i just got 💦 💦,y,Y,y,y,y
3.51564080131e+17,no tux,n,,,,
3.51554772128e+17,"if he's a bad kisser, do not have sex with him.",n,,,,
4.38046515161e+17,all of me by john legend is the most perfect &amp beautiful song ever. <heart> 🎶 <hashtag> preach,y,,,,
3.51556174938e+17,just rolled <number> dutches and dom not coming 😩 😩 😩 😩 👀 👀,n,,,,
3.51562864739e+17,😩 🔫,n,,,,
3.51560743101e+17,night gone fucking wrong. 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌,n,,,,
3.59768848901e+17,never thought of it that way 😟 http<neutralface>/t.co/zmhtxdan<number>u preach.,y,,,,
3.51556119057e+17,- im still bribing niggahz for gift to ! <repeat>,n,,,,
3.51557065347e+17,<hashtag> agreed,n,,,,
4.55343780615e+17,s/o to whose <number>th tweet (posted this morning) was about how meaty his meat is.,n,,,,n
3.51550983631e+17,happy birthday court ! <repeat> miss you <sadface> 🎈 🎉 🎊 🎁❤ <heart>,y,,,,
4.11723955897e+17,happy birthday miss you homie. wish i could celebrate with ya! have a hell of a time. much love. http<neutralface>/t.co/zauoxqmnsr,y,,,,y
4.4649206262e+17,my cake lit <smile> <smile> 🍰 🍰 http<neutralface>/t.co/bmwdyjllq<number>,y,,,,
4.61890010418e+17,hard decisions preach,m,,,,n
3.51562132091e+17,winning poker with <smile>,n,,,,
4.68426407757e+17,"i keep it real with you , so that's exactly waft i expect inn return!",n,,,,m
4.16827338241e+17,oomf gotta start fwm . <repeat> her fine as <elong>  thanks boo lmao you welcome b ,y,Y,y,y,y
3.51554346339e+17,awks <elong>,n,,,,
3.51555252203e+17,i think im pretty tall. <repeat>,y,,,,
4.35985522251e+17,<hashtag> respect,y,,,,y
4.3181788752e+17,america should have let your banks and wall street tank for you guys would show a hell of lot more respect for the little guys.,n,,,,
3.51561890478e+17,than,n,,,,
4.36634268941e+17,watching the lancers game on tv right now and. <repeat>what a joke. players have no respect and the refs dont look like they know whats going on.,n,,,,
3.51555174307e+17,hoes gone be hoes so blsme they parents for raising a whore,n,,,,
3.6535219858e+17,is the man haha,y,,,,
4.1593399412e+17,my favorite female sneakerhead,y,,,,y
4.64257338376e+17,<hashtag> shoutout new followers ty &lt<number> <hashtag> letchworthbarn <hashtag> antiques,y,Y,y,y,m
3.51562303026e+17,someone come rub my tummy <neutralface> <neutralface>,n,,,,
3.55480485298e+17,"if i don’t like anything, i just delete it.",n,,,,n
3.5179183817e+17,come to upstate new york please <elong> 🙏,n,N,n,n,y
4.31568876901e+17,that stuff is the bomb <heart>,n,m,n,n,y
4.13190432505e+17,https<neutralface>/t.co/sfbq<number>dket<number> <number> og classic hip hop trk plus video yadada mean! <repeat> http<neutralface>/t.co/en<number>tv<number>s<number>s,n,M,m,m,n
4.10262044722e+17,if it wasn't for we would still be stranded and probably raped and killed. thank you so much love. you're the best <heart> <smile>,y,,,,
4.16014827384e+17,"i'm breathing, so i'm blessed.✅ <smile>",y,,,,
3.51556135306e+17,im gunna bug out.,n,,,,
4.09002089038e+17,thank goodness for the amazing ❤️ <heart> <heart>,y,y,y,y,y
3.51561818445e+17,come kvet,n,,,,
4.37371022455e+17,thanks babe. love you,y,Y,y,y,y
3.51560326137e+17,accurate http<neutralface>/t.co/<number>enbctm<number>zl yes.,n,,,,
3.51555542462e+17,if i have my period during warped tour i will be so fucking pissed.,n,,,,
3.51557590129e+17,i'm a black bitch,n,,,,
4.33404261066e+17,"if you hate me, have no respect for me, dislike me. just lettin uk bitch the same goes for you &amp i wont hold back.",n,,,,n
4.09831128674e+17,tell em hallie,n,,,,n
3.52142578995e+17,this mixtape is amazing <hashtag> summerknights,y,,,,
4.12428759191e+17,thank you!,y,,,,
3.99959478127e+17,shoutout to for the new cd i just won!,y,,,,n
3.51551426793e+17,welcome to twitter:-),y,,,,
4.58030227764e+17,shoutout to jenn for passing my number around telling people im horny af. i hate you jenn http<neutralface>/t.co/lvusje<number>rdyim crying,n,,,,
3.51564731066e+17,my first born child will be named jeff. even if it's a girl . <repeat>,y,,,,
3.84534814429e+17,you don't get my respect you gotta earn it,n,Y,n,n,n
3.51561367025e+17,ant can you get a ride out to rochester? is coming back july <number>th. we should get everyone <number>gether,y,,,,
4.00060779766e+17,"you should always respect others feelings, always think if the shoe was on the other foot. <hashtag> beingkinddoesn'tcostanything",n,,,,
3.55724545086e+17,"indeed, it does not. but it ain't dead yet. <repeat>",n,,,,
3.80364478078e+17,thanks yo back atcha <hashtag> success,y,,,,
4.51479744854e+17,thanks for the follow:),y,,,,y
3.92063301457e+17,love. so much love. ❤️ <hashtag> egglestonwedding good luck restaurant http<neutralface>/t.co/t<number>ajji<number>oeg,y,y,y,y,y
4.43866583816e+17,my son <lolface> <lolface> shoutout to him!,y,,,,n
3.64583505734e+17,aw <elong> :) thanks &lt<number>,y,,,,
3.67356621846e+17,http<neutralface>/t.co/squeej<number>obx wow preach <smile>,y,,,,
3.85919797512e+17,does anyone know why isn't texting me back? <repeat>,n,,,,
4.59046408537e+17,big ro' is the man! thanks for honest inspiration! http<neutralface>/t.co/n<number>revyrpm<number>,y,,,,
3.51562307367e+17,what about your number?,n,,,,
3.58473554952e+17,thanks my man,y,,,,y
3.64379368233e+17,"i get goosebumps whenever the army men drive past me, i just have so much respect for them its crazy",y,,,,
3.97019550615e+17,soo does that mean i don't owe you for taking your wine 😬,n,,,,y
4.79096967524e+17,"it's not called being whipped, it's called having respect for your girlfriend.",y,M,y,y,y
3.51553539904e+17,suck my dick followed me on twitter so that's good,n,,,,
4.46986867478e+17,shoutout to for the follow.,y,,,,
3.51553067739e+17,eva longoria. <heart>,y,,,,
3.78991346357e+17,yes <elong> tweeted and did a shoutout to me everyone go follow them.,y,,,,y
4.45879273753e+17,thank god for another day <hashtag> blessed,y,,,,
3.51559152189e+17,sad reality when i only watch svu on netflix and ive seen them all,m,,,,
4.12783159643e+17,im loyal asf until mfs cross the line then i lost all respect 👌,n,N,n,n,n
3.51560797107e+17,this gaylord posing on cars n shit http<neutralface>/t.co/ffmiyzgu<number>s so sweet,y,,,,
4.56081740944e+17,i don't ask for respect i demand it <smile>,n,,,,
4.15338384971e+17,truly <hashtag> blessed by the <hashtag> hockeygods,y,,,,
3.51554648207e+17,almost everything seems like it's wrong,n,,,,
3.51552740801e+17,need to get an actual gym membership. <repeat> the hs weight room is closed all week 😡 😡 😡,n,,,,
3.90394626282e+17,had an amazing time seeing w/ on sunday! amazing show! <hashtag> revoltingchildren http<neutralface>/t.co/fp<number>drxfgxc,y,,,,
4.27620193054e+17,s/o to for the cookie cake <heart> 🍪 🎂 <hashtag> loveyoulots haha anytime love you!,y,,,,
3.51551332962e+17,back to erie tomorrow,n,,,,
3.51558681773e+17,now ciara everybody baby . . foh wasn't people just saying she had a dick in <number> ? ✋ fact ! like 👉 💺✌,n,,,,
4.64539820489e+17,god blessed me like i'm finna sneeze <smile>,m,N,m,y,y
3.74233668695e+17,thanks brotha !,y,,,,y
4.17448594045e+17,aw thanks! it was lovely meeting kg as well,y,Y,y,y,y
3.51553649937e+17,going for a walk to clear my head,n,,,,
4.12762302057e+17,awh thanks edwin:))),y,Y,y,y,y
3.51560430504e+17,when girls won't stop talking about their boyfriends http<neutralface>/t.co/vp<number>xerre<number>l,n,,,,
3.52506477397e+17,"just googled ""what to do when you're bored at work"" <hashtag> desparate",n,,,,
3.87733265849e+17,thanks girl! miss you!,y,Y,y,y,y
4.02420772298e+17,thank you,y,,,,
4.7662053143e+17,that's different. . <repeat> that was a family issue that had to be discussed,n,,,,n
3.97128215699e+17,leaning solely on grace as i prepare to preach at tonight. <hashtag> gracealone,n,,,,n
3.81987555006e+17,preach <smile>,y,,,y,y
4.76813399302e+17,respect is earned not given out like ya'll vaginas. <hashtag> opentothepublic,n,,,,
3.51893324527e+17,teen wolf,n,,,,
3.51561528895e+17,i want a gunter,n,,,,
3.51550747005e+17,someone be in my bed waiting for me when i get home from work with a big bowl of ice cream and ready to snugg. that is all.,n,,,,
4.42329261589e+17,"thanks to the advisors, and , &amp all the participants for making b&ampw what its suppose to be like again! <hashtag> black",y,,,,y
3.51561329079e+17,"oh goodness, thank the lord. i'm not gonna look into it too much xd",y,,,,
3.96425860029e+17,"and sex? <repeat> rt ""<user>: all a man wants from you is respect, loyalty, trust!""",n,,,,n
3.81464502657e+17,loving the box seats! <repeat> <hashtag> goodlife carrier dome http<neutralface>/t.co/m<number>wmdvoefk,y,,,,
4.48898977036e+17,<hashtag> wcw the beautiful <heart> http<neutralface>/t.co/<number>j<number>xhtikuu thank you bb 💖 <heart> 💖 💖 💖,y,,,,y
4.8369863958e+17,preach <smile> <smile> http<neutralface>/t.co/ydmuwavzh<number>rft,y,,,,
4.43043122906e+17,my <hashtag> mancrushmonday is ❤️ thank you for being my best friend. i love you so much 🌚 http<neutralface>/t.co/n<number>b<number>aiphy,y,,,,
4.30014996707e+17,"if i have a male child, he is going to know how to respect women and himself. <repeat> we don't have enough of those. that is all.",y,,,,n
4.10298082288e+17,so much love❤️,y,,,,
3.51553114383e+17,happy bday jvigg<number>! http<neutralface>/t.co/rekkns<number>alz,y,,,,
4.09530241964e+17,why can't people just respect their fucking friends. i don't get it. it's not hard! <repeat>,n,,,,n
3.51556735968e+17,every customer annoyed the shit out of me all night long,n,,,,
3.5156444197e+17,lmfao. i love that.,y,,,,
3.52194601291e+17,yolickity w,n,,,,
3.52304414553e+17,<lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface>,n,,,,
3.69647109987e+17,s/o too follow back /,y,,,,
3.99949919807e+17,you huntin this weekend?,n,,,n,n
3.5220088508e+17,lotta bugs n spiders getting in the house?,n,N,n,n,n
4.3072361524e+17,"i'm a keep it real, all y'all women aren't meant to do the kissy or duck faces.",n,,,,
4.72909568055e+17,"congrats man, hope to see you in the <hashtag> roc this year. coach cass is the man.",y,Y,y,y,y
4.24256806316e+17,what a beautiful day to fly. thanks to hancock intl. airport for being the mist efficient airport. <hashtag> flytime,y,Y,y,y,y
4.39395715484e+17,any thoughts on why bryce cotton is being left off player of the year lists? seems like he isn't getting respect he deserves,y,,,,
3.51558537795e+17,"i wish i didn't need money so bad, i would love more than two days off from work a week",n,,,,
4.08071435459e+17,preach,y,,,,
4.17357674528e+17,crazy injury smh . <repeat> he had a good career tho. gets my respect forsure,y,,,,
3.82367582458e+17,lmaoo she walling or she lit ?,n,,,,n
4.42790508625e+17,"am i correct in thinking that when a patient prefers taking amour thyroid to levothyroxine, that’s a big red flag?",n,,,,n
3.51557506793e+17,thanks love you al <elong> ! <repeat>❤❤❤,y,,,,
3.59326386664e+17,thank you! <repeat> much love :) x <elong>,y,,,,
4.48652399511e+17,"always stands up against bullies, even when they're bullying someone who's bullied her. <hashtag> respect <hashtag> proudtobealovatic ❤️",n,,,,
3.58794600095e+17,if u can take shots by ur self i can respect that cuz shots are horrid,n,,,,m
3.97792474108e+17,<hashtag> redsox show respect for <hashtag> cardinals with full-page ad -&gt&gt http<neutralface>/t.co/no<number>tjlalks this is cool!,y,,,,y
4.59456811394e+17,way to show some respect young blood,n,,,,
4.58074032085e+17,shoutout to for the follow.,y,Y,y,y,n
3.52154606019e+17,trampoline hopping,n,,,,
3.51561480267e+17,- ii can't gotta wait for moms .,n,,,,
4.36235835756e+17,my wcw my birthday's tomorrow! shoutout? &lt<number>,n,,,,n
3.51560204909e+17,i'll pick a fresh one right off the tree everyday,n,,,,
3.51555930301e+17,dirty pop.,n,,,,
3.51554590435e+17,"literally the whitest ""black"" girl you know.",n,,,,
4.06445374875e+17,two weeks from today! <repeat> <hashtag> nyc <hashtag> bff <hashtag> birthday <hashtag> cantwait 🎄 🎂 💋,n,,,,y
3.52604900377e+17,"sir mikey p, can you give a shoutout to your biggest fan?",n,,,n,y
3.51560281749e+17,why awks xd,n,,,,
3.5155192141e+17,i want to make a difference,n,,,,
3.51858229288e+17,"kmichelle &amp joseline , the baddest on the show",n,,,,
4.4430163406e+17,that's stupid though. <repeat> like i respect cheerleaders but it's not a contact sport. <repeat> its hardly a sport at all,m,,,,
3.88002280996e+17,shoutout to for startin the trend <hashtag> goodshit,y,,,,
4.06218546571e+17,preach! can't wait to all be together again!,y,,,,y
3.51556953027e+17,tried to domesticate ya!,n,,,,
3.51557322986e+17,bc why not! <repeat>,n,,,,
3.52460786562e+17,whenever i hear the song pop by nsync i just think about b team cheer <lolface>,n,,,,
3.6709181224e+17,i have the most amazing best friend ever she is the bomb,y,Y,y,y,y
4.26073865828e+17,s/o <number> da cold weather for makin these hoes nipples hard af pointin for us <number> stare at em like hey <elong> <lolface>,n,,,,n
3.51755177e+17,"these are the tales, the freaky tales. these are the tales that i tell so well.",n,,,,
3.61540176868e+17,baptismal service for syracuse nepali church. <repeat>blessed to see what god is doing! <hashtag> tc gillie lake http<neutralface>/t.co/<number>ag<number>wxldlg,y,Y,y,y,y
3.51557647516e+17,why my sister thinks that she can hold me hostage in another state is beyond me.,n,,,,
3.51558984018e+17,more questions? have you ever killed a man,n,,,,
3.85589234973e+17,don't be afraid to be who you are. keep it real with yourself.,y,M,y,m,y
4.43378268717e+17,"wow it's like i turned on the radio and got transported to the <number>s, sex is neutral, no bearing on self respect",n,,,,
3.51864989768e+17,your tname has too many letters in it. what would u do if u had to log in to twitter,n,,,,
3.52145449396e+17,so baby hold up! dance don't hold the wall,n,,,,
4.08043851959e+17,"a kingdom is built off loyalty, loyalty is built off trust, and trust is built off respect.",y,M,m,y,n
3.93854137928e+17,thanks,y,,,,
4.43766834686e+17,starbucks is blessed,y,Y,y,y,m
3.51563449241e+17,since. <number> minutes ago. <smile>,n,,,,
4.40547613386e+17,thanks,y,Y,y,y,y
4.43112946702e+17,love the law respect the people.,y,Y,y,y,y
3.91213346731e+17,can you shoutout to shelly d from puke-tica who's stuck at work! <repeat> <heart> thanks for the booby hug!,y,Y,y,y,y
3.51559663751e+17,hmm sure that's what they all say,n,,,,
3.51552574488e+17,wish things could go back to how they used to be,n,,,,
3.51552690805e+17,oh yeah?,n,,,,
